organization,location,recording_date,audio_length,scientific_name,window_start_time,window_end_time,confidence
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,99.00,102.00,40.3
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Zonotrichia albicollis,102.00,105.00,40.3
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Zonotrichia albicollis,105.00,108.00,52.6
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,126.00,129.00,88.6
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,144.00,147.00,81.8
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,147.00,150.00,76.7
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,153.00,156.00,85.9
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Leiothlypis peregrina,165.00,168.00,46.0
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,168.00,171.00,87.1
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,174.00,177.00,63.0
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,180.00,183.00,89.0
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,186.00,189.00,72.6
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,198.00,201.00,64.5
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,204.00,207.00,92.0
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,207.00,210.00,57.4
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,210.00,213.00,91.6
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Microcerculus marginatus,219.00,222.00,59.0
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Zonotrichia albicollis,222.00,225.00,64.5
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,228.00,231.00,47.1
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Basileuterus rufifrons,231.00,234.00,43.2
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Loxia leucoptera,240.00,243.00,66.1
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Leiothlypis peregrina,261.00,264.00,46.2
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,264.00,267.00,88.8
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,270.00,273.00,77.0
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Basileuterus rufifrons,276.00,279.00,53.8
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Leiothlypis peregrina,279.00,282.00,54.1
CWS-PRA,12-VWL68-33,2021-06-24 06:22:00,300,Empidonax alnorum,288.00,291.00,73.3
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,0.00,3.00,69.2
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,15.00,18.00,80.8
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,18.00,21.00,83.8
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,24.00,27.00,80.3
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Bradypterus sylvaticus,27.00,30.00,47.9
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,30.00,33.00,54.2
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,33.00,36.00,74.2
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,39.00,42.00,53.9
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,45.00,48.00,43.4
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,48.00,51.00,90.9
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,54.00,57.00,51.6
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,63.00,66.00,54.2
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Sporophila falcirostris,63.00,66.00,43.5
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,66.00,69.00,74.7
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,69.00,72.00,45.8
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,78.00,81.00,52.4
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Sporophila falcirostris,78.00,81.00,42.1
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Pipilo ocai,78.00,81.00,45.6
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,81.00,84.00,48.4
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,87.00,90.00,80.2
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,93.00,96.00,54.1
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,102.00,105.00,53.2
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,111.00,114.00,46.4
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,126.00,129.00,61.1
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,132.00,135.00,81.0
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,150.00,153.00,57.5
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,159.00,162.00,46.5
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,165.00,168.00,50.8
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Leiothlypis peregrina,171.00,174.00,44.9
CWS-PRA,12-VWL68-33,2021-06-24 07:12:00,180,Empidonax alnorum,174.00,177.00,78.5
CWS-PRA,12-VWL68-34,2021-06-22 22:11:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Caprimulgus affinis,6.00,9.00,42.4
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,6.00,9.00,78.4
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,9.00,12.00,81.2
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,12.00,15.00,95.9
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,15.00,18.00,91.2
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,18.00,21.00,48.3
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,21.00,24.00,90.7
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,45.00,48.00,96.2
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,48.00,51.00,96.4
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Contopus nigrescens,75.00,78.00,45.6
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Empidonax hammondii,75.00,78.00,58.0
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,111.00,114.00,64.1
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,114.00,117.00,68.6
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,117.00,120.00,97.9
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,120.00,123.00,72.7
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,123.00,126.00,92.7
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,126.00,129.00,78.4
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,129.00,132.00,96.6
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,132.00,135.00,93.6
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,144.00,147.00,91.5
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,147.00,150.00,47.1
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,150.00,153.00,95.7
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,156.00,159.00,78.6
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,159.00,162.00,89.9
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,165.00,168.00,90.7
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,171.00,174.00,57.3
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,174.00,177.00,54.2
CWS-PRA,12-VWL68-34,2021-06-22 22:38:00,180,Chordeiles minor,177.00,180.00,72.7
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,36.00,39.00,55.2
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,60.00,63.00,64.8
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,63.00,66.00,73.8
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,66.00,69.00,81.6
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,75.00,78.00,47.8
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,78.00,81.00,90.7
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,90.00,93.00,55.6
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,108.00,111.00,50.3
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,162.00,165.00,70.8
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,165.00,168.00,89.8
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,168.00,171.00,93.9
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,171.00,174.00,93.5
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,174.00,177.00,57.4
CWS-PRA,12-VWL68-34,2021-06-22 23:05:00,180,Chordeiles minor,177.00,180.00,92.6
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,0.00,3.00,57.4
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,3.00,6.00,58.8
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,6.00,9.00,73.8
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,18.00,21.00,58.1
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Empidonax alnorum,24.00,27.00,41.3
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Empidonax alnorum,39.00,42.00,75.9
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,72.00,75.00,62.6
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Empidonax alnorum,81.00,84.00,71.6
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,102.00,105.00,41.4
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,120.00,123.00,80.1
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,126.00,129.00,55.0
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,141.00,144.00,52.6
CWS-PRA,12-VWL68-34,2021-06-24 03:02:00,180,Contopus cooperi,144.00,147.00,44.6
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Platysteira blissetti,12.00,15.00,43.6
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Zonotrichia albicollis,12.00,15.00,42.4
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,15.00,18.00,51.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,21.00,24.00,58.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,24.00,27.00,49.9
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,36.00,39.00,62.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,42.00,45.00,70.0
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Peucaea aestivalis,48.00,51.00,43.5
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Microcerculus marginatus,48.00,51.00,47.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Phyllergates heterolaemus,48.00,51.00,40.5
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,51.00,54.00,64.8
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,54.00,57.00,41.2
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,60.00,63.00,71.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,81.00,84.00,91.6
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,90.00,93.00,82.8
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,99.00,102.00,85.3
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Empidonax alnorum,102.00,105.00,66.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,105.00,108.00,58.4
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,108.00,111.00,40.2
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,111.00,114.00,79.0
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,114.00,117.00,58.2
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,120.00,123.00,67.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Brachypodius urostictus,123.00,126.00,51.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,123.00,126.00,67.7
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,129.00,132.00,81.4
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,135.00,138.00,53.4
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,138.00,141.00,45.2
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,144.00,147.00,85.1
CWS-PRA,12-VWL68-34,2021-06-24 03:52:00,180,Contopus cooperi,159.00,162.00,69.0
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Empidonax alnorum,18.00,21.00,61.2
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Empidonax alnorum,33.00,36.00,43.3
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Zonotrichia albicollis,111.00,114.00,41.0
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Zonotrichia albicollis,126.00,129.00,41.7
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Microcerculus marginatus,138.00,141.00,58.4
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Empidonax alnorum,144.00,147.00,47.3
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Polioptila lactea,159.00,162.00,43.8
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Oreoscopus gutturalis,171.00,174.00,43.5
CWS-PRA,12-VWL68-34,2021-06-24 04:42:00,180,Zonotrichia albicollis,171.00,174.00,47.2
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Catharus guttatus,3.00,6.00,42.4
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Zonotrichia albicollis,9.00,12.00,41.2
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,21.00,24.00,42.6
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Catharus guttatus,30.00,33.00,48.7
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,45.00,48.00,54.3
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,51.00,54.00,56.2
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,63.00,66.00,61.9
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,66.00,69.00,52.6
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Phylloscopus emeiensis,69.00,72.00,46.5
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,69.00,72.00,60.1
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,75.00,78.00,56.1
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,78.00,81.00,59.9
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,81.00,84.00,63.6
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,87.00,90.00,64.8
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Phylloscopus emeiensis,87.00,90.00,40.4
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,90.00,93.00,53.9
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,93.00,96.00,85.5
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Spizella passerina,96.00,99.00,52.4
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,102.00,105.00,57.1
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,117.00,120.00,61.5
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Certhionyx variegatus,129.00,132.00,55.4
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,132.00,135.00,53.8
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,141.00,144.00,45.3
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,153.00,156.00,50.6
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,159.00,162.00,75.4
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,162.00,165.00,48.5
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Locustella naevia,171.00,174.00,47.5
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Empidonax alnorum,174.00,177.00,80.2
CWS-PRA,12-VWL68-34,2021-06-24 05:32:00,180,Contopus cooperi,177.00,180.00,40.6
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,0.00,3.00,71.7
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,12.00,15.00,79.7
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,30.00,33.00,75.6
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,42.00,45.00,50.9
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,48.00,51.00,49.1
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,54.00,57.00,57.9
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,66.00,69.00,79.6
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,78.00,81.00,65.7
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Catharus guttatus,102.00,105.00,54.4
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Contopus cooperi,132.00,135.00,49.1
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Napothera danjoui,138.00,141.00,56.7
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Catharus guttatus,183.00,186.00,79.7
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,204.00,207.00,62.9
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,210.00,213.00,65.8
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,216.00,219.00,79.2
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,243.00,246.00,85.2
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,252.00,255.00,84.4
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Contopus cooperi,258.00,261.00,41.9
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,261.00,264.00,41.5
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,264.00,267.00,74.1
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,270.00,273.00,72.1
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,282.00,285.00,57.5
CWS-PRA,12-VWL68-34,2021-06-24 06:22:00,300,Empidonax alnorum,288.00,291.00,66.9
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,3.00,6.00,44.0
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Contopus cooperi,9.00,12.00,71.8
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Cyphorhinus thoracicus,24.00,27.00,48.1
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Cyphorhinus thoracicus,27.00,30.00,45.5
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,48.00,51.00,77.0
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,54.00,57.00,66.6
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Locustella naevia,69.00,72.00,48.2
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Locustella naevia,84.00,87.00,41.3
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,108.00,111.00,60.1
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,114.00,117.00,60.0
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,120.00,123.00,50.1
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Catharus guttatus,126.00,129.00,47.2
CWS-PRA,12-VWL68-34,2021-06-24 07:12:00,180,Locustella naevia,147.00,150.00,57.5
CWS-PRA,12-VWL68-36,2021-06-22 22:12:00,123,Catharus guttatus,9.00,12.00,56.7
CWS-PRA,12-VWL68-36,2021-06-22 22:38:10,170,*NOT GENERATED/FOUND*,,,
CWS-PRA,12-VWL68-36,2021-06-22 23:05:09,171,Chordeiles minor,39.00,42.00,77.0
CWS-PRA,12-VWL68-36,2021-06-22 23:05:09,171,Napothera danjoui,108.00,111.00,43.6
CWS-PRA,12-VWL68-36,2021-06-22 23:05:09,171,Chordeiles minor,135.00,138.00,76.7
CWS-PRA,12-VWL68-36,2021-06-24 03:02:13,180,Empidonax alnorum,78.00,81.00,50.0
CWS-PRA,12-VWL68-36,2021-06-24 03:02:13,180,Certhionyx variegatus,111.00,114.00,41.1
CWS-PRA,12-VWL68-36,2021-06-24 03:02:13,180,Empidonax alnorum,120.00,123.00,52.3
CWS-PRA,12-VWL68-36,2021-06-24 03:02:13,180,Catharus guttatus,177.00,180.00,57.3
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,18.00,21.00,54.4
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,24.00,27.00,72.8
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,48.00,51.00,60.3
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,63.00,66.00,75.2
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,66.00,69.00,53.7
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,72.00,75.00,56.0
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,78.00,81.00,72.5
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,87.00,90.00,60.8
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,99.00,102.00,54.3
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,108.00,111.00,51.5
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,108.00,111.00,46.7
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,117.00,120.00,66.4
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,117.00,120.00,71.7
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Loxia leucoptera,117.00,120.00,45.6
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Empidonax alnorum,120.00,123.00,72.6
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,123.00,126.00,46.7
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,129.00,132.00,42.9
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,135.00,138.00,40.3
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,141.00,144.00,45.9
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,141.00,144.00,56.1
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,153.00,156.00,52.5
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,153.00,156.00,60.0
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,156.00,159.00,52.3
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,159.00,162.00,46.4
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,159.00,162.00,43.0
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,171.00,174.00,41.4
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,171.00,174.00,41.5
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Junco hyemalis,177.00,180.00,57.3
CWS-PRA,12-VWL68-36,2021-06-24 03:52:09,180,Emberiza cirlus,177.00,180.00,49.0
CWS-PRA,12-VWL68-36,2021-06-24 04:42:15,180,Empidonax alnorum,6.00,9.00,51.3
CWS-PRA,12-VWL68-36,2021-06-24 04:42:15,180,Empidonax alnorum,18.00,21.00,77.9
CWS-PRA,12-VWL68-36,2021-06-24 04:42:15,180,Empidonax alnorum,36.00,39.00,68.8
CWS-PRA,12-VWL68-36,2021-06-24 04:42:15,180,Empidonax alnorum,42.00,45.00,61.0
CWS-PRA,12-VWL68-36,2021-06-24 04:42:15,180,Zoothera aurea,54.00,57.00,40.0
